IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
LBR,Liberia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,NA,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.68,28.68,29.2,29.49
LBR,Liberia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,NA,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,15,14
LBY,Libya,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,2.69,3.62,3.34,4.41,3.95,NA,2.78,2.19,4.48
LBY,Libya,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94,39.84
LBY,Libya,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,23.58,23.58,21.74,21.58,21.52,NA,14.65,14.22,4.46
LBY,Libya,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,1.35,1.81,1.67,2.21,1.97,2.22,2.22,1.76,3.58
LBY,Libya,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,22.35,31.87
LBY,Libya,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,11.8,11.79,10.87,10.79,10.76,11.72,11.72,11.38,3.57
LBY,Libya,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,0.79,1.1,1,1.3,1.15,0.82,0.82,0.65,1.32
LBY,Libya,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23,11.73
LBY,Libya,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,6.89,6.9,6.4,6.3,6.29,4.32,4.32,4.19,1.31
LBY,Libya,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,2.94,1.89,2.28
LBY,Libya,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.03,20.32
LBY,Libya,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.53,15.53,12.23,2.28
LBY,Libya,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87,3.87,3.06,6.24
LBY,Libya,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.98,55.58
LBY,Libya,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Arab States,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.44,20.44,19.84,6.23
LCA,Saint Lucia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,10.22,5.26,5.34,5.08,6.28,6.11,5.98,5.98,5.5,4.51,4.18,4.42,4.07,5.08
LCA,Saint Lucia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,69.56,37.38,36.79,36.93,44.77,44.77,43.95,43.95,41.37,42.28,43.13,45.56,48.33,48.95
LCA,Saint Lucia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,Upper middle income,55.19,29.26,29.26,29.26,36.2,36.2,36.2,36.2,33.7,32.97,32.97,34.82,37.04,37.04
LCA,Saint Lucia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,2.82,2.78,NA,1.17,2.82,3.25,4.06
LCA,Saint Lucia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,20.68,20.91,NA,12.11,29.08,38.62,39.11
LCA,Saint Lucia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,17.04,17.04,NA,9.26,22.22,29.59,29.59
LCA,Saint Lucia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,3.93,3.86,4.05,3.67,3.75,4.2,4.3,4.5,4.5,3.77,2.91,2.91,2.52,3.15
LCA,Saint Lucia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,Upper middle income,26.78,27.42,27.92,26.7,26.76,30.78,31.2,33.3,33.8,35.35,30.04,30.04,29.97,30.35
LCA,Saint Lucia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,Upper middle income,21.24,21.47,24.89,22.2,21.16,24.89,25.7,27.5,27.6,27.56,22.96,22.96,22.96,22.96
LCA,Saint Lucia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,NA,3.41,4.27
LCA,Saint Lucia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.12,NA,40.55,41.07
LCA,Saint Lucia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48,32.78,31.07,31.07
LCA,Saint Lucia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91,4.16,3.82,4.73
LCA,Saint Lucia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.69,42.89,45.39,45.52
LCA,Saint Lucia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.74,32.78,34.78,34.44
LIE,Liechtenstein,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.27,0.27,0.35,0.32,NA,NA,NA,0.34,0.33
LIE,Liechtenstein,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,26.97,27.29,35.33,37.61,67.61,61.36,61.36,52.98,54.76
LIE,Liechtenstein,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,0.16,0.07
LIE,Liechtenstein,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,42.08,53.48,30.13,21.02,16.9,24.54,24.54,25.48,10.86
LIE,Liechtenstein,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.23,0.3,0.3,0.2,NA,NA,NA,0.13,0.13
LIE,Liechtenstein,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,23.17,35,30.1,26.5,27.59,25.78,25.78,21.13,21.84
LIE,Liechtenstein,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.13
LIE,Liechtenstein,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.76,29.76,21.13,21.84
LIE,Liechtenstein,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.13
LIE,Liechtenstein,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1,45.1,21.13,21.84
LKA,Sri Lanka,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,15.77,2.67,2.65,2.54,1.94,1.64,1.49,1.43,1.43,1.22,1.09,0.98,0.89,0.9
LKA,Sri Lanka,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,67,12.8,13.72,14.5,13.46,11.95,11.76,11.76,13.69,11.8,11.22,10.12,8.81,8.4
LKA,Sri Lanka,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,23.26,4.38,4.99,5.45,4.69,4.34,4.29,4.12,4.51,3.92,3.68,3.32,2.62,2.51
LKA,Sri Lanka,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,1.15,1.04,0.56,0.57,0.49,0.63,0.63,0.28,0.44
LKA,Sri Lanka,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,8.38,8.25,4.64,5.46,4.71,6.56,6.56,2.74,4.09
LKA,Sri Lanka,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,3.04,3.01,1.63,1.8,1.56,2.15,2.15,0.82,1.22
LKA,Sri Lanka,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,2.3,1.03,1.01,0.51,0.39,0.36,0.3,0.3,0.3,0.3,0.27,0.27,0.24,0.24
LKA,Sri Lanka,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,9.76,4.97,5.24,2.9,2.74,2.61,2.6,2.4,3,2.84,2.82,2.83,2.37,2.26
LKA,Sri Lanka,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,Lower middle income,3.39,1.69,0.95,1.9,1.09,0.95,1,0.9,1,0.94,0.92,0.93,0.71,0.68
LKA,Sri Lanka,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,0.41,0.46
LKA,Sri Lanka,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,4.68,4.03,4.34
LKA,Sri Lanka,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,1.53,1.2,1.3
LKA,Sri Lanka,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.99,0.77,1.13
LKA,Sri Lanka,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,10.21,7.62,10.63
LKA,Sri Lanka,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37,3.34,2.27,3.17
LSO,Lesotho,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,LDC,LLDC,NA,Lower middle income,50.23,55.05,52.73,46.8,61.23,20.05,8.23,7,9.56,10.48,6.5,6.5,6.23,7.36
LSO,Lesotho,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,LDC,LLDC,NA,Lower middle income,107.07,99.36,97.48,99.63,154.34,60.18,22.99,22.99,33.8,31.88,20.24,20.24,17.87,17.23
LSO,Lesotho,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,LDC,LLDC,NA,Lower middle income,44.79,50,50.97,53.04,75.52,25.89,9.12,7.76,10.2,11.17,7.48,7.48,5.68,7.01
LSO,Lesotho,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,20.85,21.62,15.56,7.97,8.79,7.88,7.88,6.29,7.44
LSO,Lesotho,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,62.59,60.38,51.09,28.17,26.75,24.53,24.53,18.05,17.41
LSO,Lesotho,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,26.93,23.96,17.24,8.5,9.37,9.06,9.06,5.74,7.08
LSO,Lesotho,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,LDC,LLDC,NA,Lower middle income,23.79,22.76,24.97,19.45,14.16,11.93,12.4,7.9,7.1,7.81,6.71,6.85,6.74,7.97
LSO,Lesotho,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,LDC,LLDC,NA,Lower middle income,50.72,47.05,46.16,41.42,35.7,35.82,34.6,25.8,25,23.76,20.89,21.32,19.35,18.66
LSO,Lesotho,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,LDC,LLDC,NA,Lower middle income,21.22,20.68,15.41,24.14,22.05,15.41,13.7,8.7,7.5,8.33,7.72,7.88,6.15,7.59
LSO,Lesotho,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.47,10.47,10.58,12.51
LSO,Lesotho,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.58,32.58,30.36,29.28
LSO,Lesotho,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04,12.04,9.65,11.9
LSO,Lesotho,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.62,15.62,14.89,17.6
LSO,Lesotho,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.63,48.63,42.73,41.2
LSO,Lesotho,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.97,17.97,13.58,16.75
LTU,Lithuania,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.45,1.48,1,0.94,0.96,0.91,1.19,1,1.02,1.03,0.94,0.94,0.92,0.91
LTU,Lithuania,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,19.03,19.45,15.1,14.96,16.52,16.83,76.97,22.3,23.12,22.5,23.15,23.15,25.46,25.53
LTU,Lithuania,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,15.27,15.19,10.26,10.26,11.13,11.5,15.34,12.82,12.79,13.03,13.65,13.65,14.63,15.56
LTU,Lithuania,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.37,0.36,0.35,0.35,0.7,0.65,0.81,0.71,0.25
LTU,Lithuania,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,6.76,6.76,7.72,8,15.38,16.02,19.83,19.54,6.93
LTU,Lithuania,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,4.61,4.61,4.44,4.42,8.9,9.45,11.69,11.23,4.22
LTU,Lithuania,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,1.36,1.35,0.94,0.89,0.86,0.69,0.7,0.3,0.3,0.26,0.32,0.64,0.71,0.2
LTU,Lithuania,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,17.84,18.6,14.2,14.07,14.83,12.84,44.5,5.6,5.8,5.64,7.81,15.82,19.54,5.72
LTU,Lithuania,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,14.32,13.88,8.77,9.65,9.65,8.77,8.9,3.2,3.2,3.27,4.61,9.33,11.23,3.48
LTU,Lithuania,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.89,0.71,0.35
LTU,Lithuania,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08,21.83,19.54,9.87
LTU,Lithuania,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,12.87,11.23,6.02
LTU,Lithuania,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.89,0.99,0.35
LTU,Lithuania,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.82,21.83,27.43,9.87
LTU,Lithuania,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,12.87,15.76,6.02
LUX,Luxembourg,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,0.61,0.75,0.66,0.64,0.65,0.63,0.61,0.52,0.7,0.79,0.75,0.75,0.75,0.76
LUX,Luxembourg,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,29.79,29.8,29.2,29.9,30.03,29.48,29.82,30.33,41.41,40.72,42.11,42.11,42.92,41.16
LUX,Luxembourg,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,42.46,42.03,38.13,38.13,37.28,38.51,38.48,32.72,45.35,46.2,48.42,48.42,46.5,49.43
LUX,Luxembourg,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.43,0.21,0.18,0.09,0.19,0.18,0.18,0.18,0.18
LUX,Luxembourg,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,20.33,10.28,10.28,5.05,9.93,10.27,10.27,10.46,10.03
LUX,Luxembourg,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,26.55,13.27,11.09,5.53,11.27,11.81,11.81,11.33,12.05
LUX,Luxembourg,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.41,0.46,0.45,0.44,0.44,0.44,0.3,0.4,0.4,0.4,0.09,0.09,0.09,0.13
LUX,Luxembourg,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,20.01,19.23,19.74,20.38,20.59,20.56,14.2,21.1,20.8,20.43,5.13,5.13,5.22,7.02
LUX,Luxembourg,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,28.53,26.03,26.85,25.78,26,26.86,18.3,22.8,22.8,23.18,5.89,5.89,5.66,8.43
LUX,Luxembourg,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.09,0.09,0.13
LUX,Luxembourg,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.26,5.13,5.22,7.02
LUX,Luxembourg,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,5.89,5.66,8.43
LUX,Luxembourg,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.18,0.18
LUX,Luxembourg,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.48,18.48,10.46,10.03
LUX,Luxembourg,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.25,21.25,11.33,12.05
LVA,Latvia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,2.39,2.29,1.21,1.16,1.08,1.59,1.14,0.95,1.55,1.61,1.47,1.64,1.49,1.53
LVA,Latvia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,27.17,28.35,17.14,16.86,16.69,25.87,18.69,18.69,30.97,30.41,31.08,34.64,34.06,34.8
LVA,Latvia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,24.75,24.86,12.81,12.9,12.62,19.79,14.46,12.09,19.36,19.72,20.67,23.03,22.12,23.51
LVA,Latvia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.75,0.73,0.61,0.62,0.92,0.5,0.5,0.84,0.47
LVA,Latvia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,12.25,17.42,12.09,12.48,17.38,10.64,10.64,19.19,10.69
