IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
NPL,Nepal (Republic of),Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.55,4.56,3.9,3.86
NPL,Nepal (Republic of),Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,10.69,12.37,13.12
NPL,Nepal (Republic of),Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,3.65,3.3,3.72
NPL,Nepal (Republic of),Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.32,6.2,5.49,5.21
NPL,Nepal (Republic of),Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,14.52,17.42,17.69
NPL,Nepal (Republic of),Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,4.96,4.65,5.02
NRU,Nauru,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,3.54,NA,NA,NA,NA,NA
NRU,Nauru,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRU,Nauru,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,72.11,60.1,34.94,NA,NA,NA,NA,NA
NRU,Nauru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,2.47,2.47,1.92,2.23
NRU,Nauru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.55,NA
NRU,Nauru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44,23.16,23.16,21.21,32.35
NRU,Nauru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,2,2.43,1.74,1.74,1.35,1.16
NRU,Nauru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA
NRU,Nauru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,24.74,23.1,19.3,20.2,20.71,16.33,16.33,14.95,16.83
NRU,Nauru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22,4.22,3.28,0.74
NRU,Nauru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.15,NA
NRU,Nauru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49,39.49,36.16,10.78
NRU,Nauru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27,6.27,4.87,1.49
NRU,Nauru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71,NA
NRU,Nauru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.73,58.73,53.78,21.57
NZL,New Zealand,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,1.2,1.16,1.49,1.55,2.04,1.88,1.58,1.32,1.77,1.86,1.32,1.32,1.26,1.28
NZL,New Zealand,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,High income,25.47,24.98,31.33,35.24,47.52,47.87,41.62,41.62,52.62,51.85,40.49,40.49,41.26,41.06
NZL,New Zealand,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,High income,28.12,28.54,36.08,40.45,60.76,61.53,53.92,45.33,59.14,60.39,44.97,44.97,41.51,47.21
NZL,New Zealand,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,1.25,0.73,0.63,0.65,0.68,0.39,0.39,0.37,0.45
NZL,New Zealand,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,31.88,19.21,19.84,19.19,18.91,11.84,11.84,12.06,14.31
NZL,New Zealand,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,40.96,24.89,21.61,21.57,22.02,13.15,13.15,12.13,16.45
NZL,New Zealand,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,High income,1.62,1.66,1.95,1.8,1.77,0.62,0.5,0.4,0.2,0.55,0.47,0.47,0.44,0.45
NZL,New Zealand,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,High income,34.33,40.79,40.94,41.07,41.36,12.13,12.2,12.2,6.9,15.41,14.33,14.33,14.6,14.31
NZL,New Zealand,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,High income,37.89,40.77,15.58,47.15,47.15,20.45,15.8,13.2,7.8,17.95,15.91,15.91,14.69,16.45
NZL,New Zealand,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.31,0.31,0.31
NZL,New Zealand,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34,9.34,10.16,9.95
NZL,New Zealand,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,10.38,10.22,11.44
NZL,New Zealand,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.43,0.41,0.48
NZL,New Zealand,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08,13.08,13.33,15.55
NZL,New Zealand,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.53,14.53,13.41,17.88
OMN,Oman,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Arab States,NA,NA,NA,High income,2.42,2.24,2.24,1.84,1.24,1.85,1.85,1.3,2.76,3.24,3.1,3.1,3.07,3.48
OMN,Oman,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Arab States,NA,NA,NA,High income,69.44,61.45,65.56,49.99,49.58,49.69,49.99,34.99,75.02,75.25,76.82,76.82,73.19,78.51
OMN,Oman,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Arab States,NA,NA,NA,High income,33.81,31.25,33.63,25.87,26.01,25.97,26.01,18.21,38.96,39.01,39.01,39.01,39.01,40.96
OMN,Oman,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.92,0.93,0.93,0.92,1.08,1.03,1.03,1.02,1.16
OMN,Oman,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,24.85,24.99,24.99,25.01,25.08,25.61,25.61,24.4,26.17
OMN,Oman,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,13,13,13,12.99,13,13,13,13,13.65
OMN,Oman,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Arab States,NA,NA,NA,High income,0.7,0.7,0.6,0.62,0.42,0.64,0.6,0.6,0.6,0.75,0.76,0.76,0.8,0.81
OMN,Oman,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Arab States,NA,NA,NA,High income,20.18,19.34,17.67,16.79,16.65,16.7,16.8,16.8,16.8,17.36,18.95,18.95,18.93,18.24
OMN,Oman,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Arab States,NA,NA,NA,High income,9.82,9.82,8.74,9.06,8.69,8.96,8.7,8.7,8.7,9,9.62,9.62,10.09,9.52
OMN,Oman,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,0.78,0.8,1.21
OMN,Oman,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,19.46,18.93,27.22
OMN,Oman,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.74,9.88,10.09,14.2
OMN,Oman,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,1.67,1.37,1.79
OMN,Oman,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.98,41.48,32.69,40.33
OMN,Oman,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Arab States,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05,21.07,17.43,21.04
PAK,Pakistan,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,20.64,16.86,16.09,14.96,12.85,10.85,4.23,5.7,4.97,5.94,17.28,10.6,11.22,15.7
PAK,Pakistan,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,65.41,57.35,51.18,47.18,45.77,43.12,16.32,22.33,19.96,25.71,82.65,50.69,47.24,60.23
PAK,Pakistan,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,17.03,14.61,14.21,14.21,13.38,12.3,4.94,6.64,5.97,7.82,22.75,13.95,10.59,15.66
PAK,Pakistan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,12.44,10.17,4.88,5.97,7.19,2.74,0.75,0.51,0.58
PAK,Pakistan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,49.43,39.22,19.13,23.95,31.14,13.12,3.58,2.16,2.22
PAK,Pakistan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,14.1,11.86,5.69,7.16,9.47,3.61,0.99,0.48,0.58
PAK,Pakistan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,4.17,3.28,3.35,3.48,3.06,3.22,1.8,1.8,2,2.19,1.17,1.17,1.6,1.77
PAK,Pakistan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,13.2,11.11,10.67,10.99,10.91,12.79,7,7,8.2,9.46,5.59,5.59,6.73,6.8
PAK,Pakistan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,Lower middle income,3.44,2.84,3.65,2.96,3.31,3.65,2.1,2.1,2.4,2.88,1.54,1.54,1.51,1.77
PAK,Pakistan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,2.43,1.96,2.27
PAK,Pakistan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63,11.63,8.27,8.71
PAK,Pakistan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,1.85,2.26
PAK,Pakistan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,2.87,1.96,4.38
PAK,Pakistan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88,13.72,8.27,16.81
PAK,Pakistan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.78,1.85,4.37
PAN,Panama,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,2.54,2.63,2.48,2.17,1.85,1.18,1.73,1.73,2.16,1.96,2.67,2.67,4.49,5.71
PAN,Panama,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Upper middle income,29.01,32.01,31.44,27.01,24.34,18.19,27.03,27.03,35.97,36.16,55.7,55.7,112.46,114.73
PAN,Panama,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Upper middle income,14.95,16.62,16.61,14.65,13.95,10.69,16.04,16.04,21.35,21.35,31.95,31.95,55,54.57
PAN,Panama,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,1.1,2.15,2.15,2.02,1.83,1.67,1.67,1.75,2.09
PAN,Panama,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,17,33.62,33.62,33.62,33.79,34.87,34.87,43.76,42.05
PAN,Panama,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,9.99,19.95,19.95,19.95,19.95,20,20,21.4,20
PAN,Panama,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Upper middle income,1.75,1.63,1.5,1.39,1.67,1.39,1.4,1.4,1.3,1.24,0.7,0.7,0.69,0.88
PAN,Panama,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Upper middle income,19.95,19.41,19.06,17.36,21.97,21.43,21.2,21.3,21.3,23.02,14.64,14.64,17.18,17.66
PAN,Panama,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Upper middle income,10.28,10.28,12.59,10.07,9.41,12.59,12.6,12.6,12.6,13.59,8.4,8.4,8.4,8.4
PAN,Panama,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,1.67,1.75,2.09
PAN,Panama,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.87,34.87,43.76,42.05
PAN,Panama,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,21.4,20
PAN,Panama,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.75,2.09
PAN,Panama,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.84,41.84,43.76,42.05
PAN,Panama,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,21.4,20
PER,Peru,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,12.95,11.13,11.54,7.27,3.97,4.25,3.96,2.07,2.55,3.02,3.35,3.47,3.56,3.64
PER,Peru,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Upper middle income,78.45,67,76.03,53.28,31.12,36.91,36.34,21.35,25.94,28.24,34.68,35.89,35.08,33.28
PER,Peru,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Upper middle income,40.7,36.46,42.2,29.64,18.8,22.05,20.99,10.99,13.04,15.03,18.23,18.86,19.36,16.58
PER,Peru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,4.21,2.99,2.67,2.61,2.77,1.57,1.68,1.51,1.74
PER,Peru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,36.55,27.44,27.44,26.53,25.94,16.21,17.37,14.9,15.88
PER,Peru,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,21.84,15.85,14.13,13.33,13.8,8.52,9.13,8.23,7.91
PER,Peru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Upper middle income,15.16,12.37,11.82,10.53,2.82,2.49,2.3,2.1,2,2.15,2.03,2.03,1.96,1.74
PER,Peru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Upper middle income,91.84,77.82,77.91,77.13,22.06,21.64,21.3,21.3,20.6,20.13,21.02,21.02,19.32,15.88
PER,Peru,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Upper middle income,47.64,40.5,12.93,43.25,42.9,12.93,12.3,11,10.3,10.71,11.04,11.04,10.66,7.91
PER,Peru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,1.68,1.51,1.74
PER,Peru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,17.37,14.9,15.88
PER,Peru,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,9.13,8.23,7.91
PER,Peru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,1.68,1.51,1.74
PER,Peru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,17.37,14.9,15.88
PER,Peru,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,9.13,8.23,7.91
PHL,Philippines,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,12.13,10.43,9.69,10.13,9.5,8.46,7.72,7.53,7.11,6.5,4.16,4.16,7.85,11.56
PHL,Philippines,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,57.35,55.93,53.7,52.93,51.89,51.59,50.34,50.34,49.7,50.6,34.23,34.23,64.8,83.59
PHL,Philippines,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,22.54,21.55,22.12,22.12,23.44,23.54,22.5,21.95,21.04,19.82,13.27,13.27,26.14,35.26
PHL,Philippines,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,8.42,7.72,6.74,2.13,1.94,2.36,1.78,1.36,2.04
PHL,Philippines,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,51.38,50.34,45.1,14.88,15.15,19.39,14.64,11.22,14.71
PHL,Philippines,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,23.44,22.5,19.67,6.3,5.93,7.52,5.68,4.53,6.21
PHL,Philippines,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,4.67,4.61,4.41,4.61,4.36,3.65,3.5,3.4,3.2,2.96,2.96,2.96,3.01,2.38
PHL,Philippines,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,22.07,24.95,24.43,24.08,23.82,22.24,22.9,22.9,22.6,23.02,24.39,24.39,24.85,17.22
PHL,Philippines,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,Lower middle income,8.67,9.53,10.15,10.06,10.06,10.15,10.2,10,9.6,9.02,9.46,9.46,10.02,7.26
PHL,Philippines,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,2.36,2.9,3.27
PHL,Philippines,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.39,19.39,23.94,23.62
PHL,Philippines,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,7.52,9.66,9.96
PHL,Philippines,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,2.36,2.9,3.27
PHL,Philippines,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.39,19.39,23.94,23.62
PHL,Philippines,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,7.52,9.66,9.96
